TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore,freq_index
classical,-0.0157528275523499,0.03360011008066556,-0.03745407423868243,-0.04585971756702911,0.05518788800566238,-0.016366627319348973
classicist,-0.01855861680947969,-0.04880990657640097,-0.0536302412272987,-0.05764489233160447,-0.06205205625885058,-0.05553427409853868
classicizing,-0.01856634525847717,-0.04893564331238238,-0.0538290422314526,-0.05767139556669205,-0.06206277650338131,-0.055624714403477084
classy,0.02309470436151518,0.36375546590915,0.10805075975071347,0.3242256139630461,0.21867161709934205,0.1685106737936542
clat,-0.01855378652885627,-0.04882533439676679,-0.05345659798433071,-0.05707246419109077,-0.0617371490757603,-0.055272886411987146
clatch,-0.01856236027696285,-0.04892060118752571,-0.05370489414907864,-0.05766951738467797,-0.06205942642696546,-0.05558860978706194
clatterer,-0.01856646601549275,-0.04893872887645555,-0.05383369094819348,-0.05767139556669205,-0.06206478654923083,-0.055627150485142975
clattering,-0.01856030740769789,-0.04887431772642826,-0.053682744381078,-0.05763466667397225,-0.0619964449903474,-0.055547043442956474
clattern,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clattery,-0.018566103744446,-0.04893757178992811,-0.05383287058641568,-0.05767139556669205,-0.06206210648809814,-0.05562598610778349
clatting,-0.01856646601549275,-0.0489383431809464,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562712242474717
clatty,-0.01856477541727455,-0.04892522953363545,-0.0538249404225636,-0.05766701314199253,-0.06203195580035545,-0.05561228472463676
clavering,-0.01856308481905636,-0.04890517336715989,-0.05374755296152431,-0.05764781394807082,-0.06206277650338131,-0.05559082919503408
claviger,-0.0185635678471187,-0.04893872887645555,-0.05383232367856381,-0.05767139556669205,-0.06206478654923083,-0.05562680866773556
clawing,-0.01856549995936807,-0.04827918955581687,-0.0427864257943923,-0.05574104182999803,-0.05993413794874763,-0.051685198782238706
clay-brained,-0.01856646601549275,-0.04893872887645555,-0.05383287058641568,-0.05767139556669205,-0.06206411653394766,-0.055626777890877735
clay-cold,-0.01856634525847717,-0.04893757178992811,-0.05383341749426754,-0.05767139556669205,-0.06206344651866449,-0.055626457842388045
clean,0.04905746271240419,0.08104065770555292,0.09164352419468312,0.20944782421367125,0.2789729925847157,0.10779736720657787
clean-bred,-0.01856646601549275,-0.04893872887645555,-0.05373169263382015,-0.0576711868798016,-0.06206478654923083,-0.055601598734827035
clean-cut,-0.01661020236300716,0.03437150109895641,-0.0327506667126204,-0.04504583869426082,0.00145266229536275,-0.023238511368631407
clean-fingered,-0.0185268577143807,-0.04893872887645555,-0.05383341749426754,-0.04385632341867639,-0.05541823494017631,-0.050511676182393946
clean-handed,-0.01502828545883672,-0.04893525761687323,-0.05367700184863339,-0.05763717091665769,-0.06206210648809814,-0.05557788421756561
clean-lived,-0.01856646601549275,-0.04893680039890982,-0.05378610996508098,-0.0576711868798016,-0.06206411653394766,-0.055614553444435014
cleanly,-0.01558376773053015,-0.02799546272985893,-0.03028958137921584,-0.03555058517863072,-0.02849702086237282,-0.030583162537519575
cleansed,-0.01813053318922899,-0.04791663577722017,-0.04915790226865076,-0.05287159708626365,-0.05626245419697154,-0.05155214733227653
cleansing,-0.01489545274169263,-0.04157194465177791,0.0011302747105823,0.00869103559749195,0.02771726139565883,-0.011661521771349073
clear,0.02067956404980457,0.1604939325895106,0.03804655471165062,-0.01134290588603529,0.03307738366102537,0.020115149134111318
clear-cut,-0.01708115472379073,0.05519905859280939,-0.02714486123097669,-0.05201598083540468,-0.05007151298047318,-0.03657837744266132
clear-eyed,-0.01783105579057687,-0.04168765330452154,-0.04699761625377342,-0.04882307141146752,-0.05040652062205859,-0.04697871539795527
clear-headed,-0.01226294980192807,-0.03127387455759505,-0.02914107489029371,-0.05360200120285059,-0.05798439347472054,-0.04300033603136497
clear-seeing,-0.01854569580881204,-0.04888164594110202,-0.05333080917840115,-0.05763216243128681,-0.06197969460826813,-0.05545607803976453
clear-sighted,-0.00966667396683917,-0.04740366075005675,-0.05074393503906702,-0.05751863676288016,-0.06190063280485398,-0.054391716339214476
clear-thinking,0.01850593776926503,-0.02367567302743016,-0.04461856709814902,-0.05153600098736184,-0.06163932684441736,-0.045367391989339596
cleared,-0.01712945753002494,-0.04599201518658449,-0.04740779714267418,-0.04809266729488059,-0.04464438918678955,-0.0465342172027322
clearheaded,-0.01816072244312537,-0.04842575384929213,-0.05161625306279597,-0.05758750343672978,-0.06196763433317106,-0.05489928617049723
clearish,-0.018566103744446,-0.04893757178992811,-0.05383314404034161,-0.05767139556669205,-0.06205875641168229,-0.055625216952161015
cleaving,-0.01851502352685332,-0.04824833391508523,-0.05313939143024746,-0.05766993475845888,-0.0620607664575318,-0.05527960664033084
cledgy,-0.01856646601549275,-0.0489383431809464,-0.05383369094819348,-0.05767139556669205,-0.06206478654923083,-0.05562705406126569
cleeking,-0.01856634525847717,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cleeky,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clement,-0.01796871878834438,-0.04411753501213773,-0.03772752816461627,-0.03158553426001595,-0.03077507282515361,-0.03605141756548089
clenching,-0.01852118213464818,-0.04465750872494132,-0.04672416232783959,-0.03450715072636368,-0.03513017216576393,-0.04025474848622713
clergywoman,-0.01856549995936807,-0.04892638662016289,-0.05382056515974865,-0.0576711868798016,-0.06206411653394766,-0.0556205637984152
clericalist,-0.01856646601549275,-0.04893872887645555,-0.05383232367856381,-0.05767139556669205,-0.06206478654923083,-0.05562680866773556
clerk,0.03299677963952867,-0.02205575188901937,-0.03067241687552321,0.03248134110918056,0.0411175670590752,0.0031874879960416616
clerkish,-0.01856562071638366,-0.04893718609441896,-0.05367290003974438,-0.05767139556669205,-0.06206478654923083,-0.055586567062521554
clever,0.03843084534087752,0.16010823708036517,0.30985975708988694,0.3534417786265234,0.7486537060874593,0.21546015453441325
cleverish,-0.01856598298743041,-0.04323043534110325,-0.05362969431944683,-0.05767035213223979,-0.06199041485279887,-0.054130224161397185
clibby,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
climber,-0.01584943316481832,-0.00998348245276755,-0.03934090632762593,-0.05076385949268422,-0.05716027467642044,-0.04077861841538723
climbing,-0.0048001662387423,-0.00998348245276755,0.06265740804569615,-0.01906432083281142,-0.02608496584295788,-0.014983233841819786
clinger,-0.01850222328320125,-0.04831390215163995,-0.05239559675170741,-0.05667387223032476,-0.06047015017528428,-0.0544633803272391
clinging,-0.01785158448322641,-0.04714138780383786,-0.04732576096489403,-0.05170295049972456,-0.05537133387035435,-0.0503853582847027
clingy,-0.01350674706245903,-0.04569117268945106,-0.04319660668329306,0.02789022951920556,-0.00631951498941874,-0.027178510356155473
clinker,-0.01846744526271262,-0.04803620138505525,-0.05257060726430507,-0.05718515511193561,-0.06085875903952335,-0.054662680700204816
clinking,-0.01842397273710183,-0.04734966337877639,-0.05225066617096248,-0.05688047225187363,-0.06053715170360136,-0.054254488376303464
clinquant,-0.01856634525847717,-0.04893795748543726,-0.05383341749426754,-0.05765094425142762,-0.06205808639639912,-0.05562010140688288
clipping,-0.01661020236300716,-0.02714693260973899,-0.02621511788280163,-0.03555058517863072,-0.02481193680493332,-0.028431143119026163
cliquish,-0.01855632242618357,-0.04893255774830922,-0.05381810407441525,-0.05765532667612714,-0.06205071622828424,-0.055614176181783964
clishmaclavering,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clittering,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cloacal,-0.01856646601549275,-0.04893872887645555,-0.05383259713248974,-0.05767139556669205,-0.06206344651866449,-0.055626542023575455
cloaking,-0.01856646601549275,-0.04598815823149304,-0.05055251729091334,-0.05617093682433204,-0.05896931594098165,-0.052920232071930015
clocklike,-0.01856646601549275,-0.04893872887645555,-0.05381837752834118,-0.05767139556669205,-0.06206478654923083,-0.0556233221301799
clod,-0.0179626809375651,-0.04315329623927416,-0.04702496164636681,-0.05406111236184808,-0.05567284074778122,-0.049978052748817565
cloddish,-0.01852806528453655,-0.04892060118752571,-0.05378064088656231,-0.05766242203040256,-0.06204133601431985,-0.055601250029702606
clodhopper,-0.0185535450148251,-0.04893872887645555,-0.05380087647708141,-0.05767056081913024,-0.06164133689026687,-0.055512875765733515
clodhopping,-0.01856634525847717,-0.04893680039890982,-0.05383314404034161,-0.05767014344534933,-0.06206277650338131,-0.055625716096995514
clodpate,-0.01856429238921221,-0.04893872887645555,-0.05383341749426754,-0.0576711868798016,-0.06206478654923083,-0.05562702994993888
clodpoll,-0.01856646601549275,-0.04893872887645555,-0.05383369094819348,-0.05767076950602069,-0.06205473631998327,-0.05562448141266325
clogged,-0.01850669129277792,-0.04673640751923517,-0.05063455346869349,-0.04711183890974957,-0.058111696378523,-0.05064862406905031
cloistered,-0.01843604843866038,-0.04469607827585586,-0.05240106583022609,-0.05580573476603858,-0.06067785491306723,-0.05339518344629694
close,0.05340471527348328,0.7301661995973044,0.11051184508411804,0.04917629234545327,0.4531769662091285,0.16656745472804577
close-bodied,-0.01856646601549275,-0.04893872887645555,-0.05383341749426754,-0.05725610865468977,-0.06206411653394766,-0.05552309288984013
close-fisted,-0.01822713880169741,-0.04311472668835962,-0.04535689269817039,-0.03744963588175674,-0.05896261578814994,-0.046220967764109173
close-grained,-0.01856646601549275,-0.0489383431809464,-0.05383314404034161,-0.05767139556669205,-0.06206478654923083,-0.05562691733430272
close-mouthed,-0.01811724991751458,-0.04840261211874341,-0.05211940828651424,-0.05736253896882101,-0.06185105167389933,-0.054933902761994495
closed-minded,-0.00883345055929901,-0.02533416371675549,0.0164436945628773,-0.04133121204419014,-0.03687221190200806,-0.028092759555563174
closefisted,-0.0184701019170555,-0.0489383431809464,-0.05339096904210659,-0.05767139556669205,-0.06206344651866449,-0.05551603857710238
cloud-compelling,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cloudful,-0.01856646601549275,-0.04893872887645555,-0.05383341749426754,-0.05767139556669205,-0.06206478654923083,-0.055627082121661495
cloudless,-0.0185142989847598,-0.04815576699289033,-0.05321048945099026,-0.05664256919675675,-0.06204066599903668,-0.055012372909918505
cloudy,-0.01570452474611568,-0.01978014838506136,-0.0332428837793013,1.8288580941321235,0.04580767404127092,-0.005729970717301855
clout,-0.01778879083512194,-0.03979774530970895,-0.05123068302722926,-0.04145642417846219,-0.05561253937229585,-0.04702434797192406
clown,0.01693609656665314,0.02048646276972108,0.03230402226703999,0.37431046767186427,0.04312761290858765,0.028213548628000466
clowning,-0.0185426768834224,-0.04711053216310623,-0.04850161284640954,-0.04573450543275707,-0.0510765359052294,-0.048105796586875554
clownish,-0.01785882990416154,-0.04827533260072542,-0.05238192405541072,-0.05737714705115275,-0.05988053672609396,-0.054478735108345715
cloyed,-0.01856549995936807,-0.04893718609441896,-0.05382329969900799,-0.05767139556669205,-0.06199376492921472,-0.055606411572333425
cloying,-0.01846973964600874,-0.0481249113521587,-0.05291242467172237,-0.05726654299921244,-0.06133446989057464,-0.05490958722841704
cloysome,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clubbable,-0.01844329385959551,-0.04249761387372693,-0.04989622786867212,-0.0576711868798016,-0.06206277650338131,-0.05303195128139549
clubbish,-0.01855511485602771,-0.04893487192136409,-0.05380853318700756,-0.0576711868798016,-0.06206478654923083,-0.05561984463435102
clubby,-0.01847662279589712,-0.0482676186905425,-0.05330346378580776,-0.05615632874200031,-0.0605706524677599,-0.05457451592152762
clubfisted,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clum,-0.0185627225480096,-0.04893564331238238,-0.05369012763707821,-0.05766993475845888,-0.06193011347731349,-0.05555645479630824
clumpish,-0.01856646601549275,-0.0489383431809464,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562712242474717
clumpy,-0.01835514123821808,-0.04702953610618569,-0.05174477640798488,-0.05661126616318874,-0.06004134039405495,-0.053856729767853564
clumse,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05556365797311263,-0.06206478654923083,-0.0551002844502296
clumsy,0.01693609656665314,-0.00882639592533127,-0.03923152475725239,-0.01509926991419665,0.14563995123372286,-0.011555273507531792
clung,-0.01856586223041483,-0.04628514377353502,-0.05099004357240748,-0.0555010519059766,-0.05821219867099862,-0.05274710948072943
clutching,-0.01852552938720926,-0.04814419612761597,-0.05383396440211941,-0.05598311862292398,-0.06014854283936229,-0.05452745549800541
cluttery,-0.01821144038967129,-0.04893602900789153,-0.05353863416211087,-0.05767097819291115,-0.06206277650338131,-0.055552104466573715
clyping,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
clysmic,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05766430021241664,-0.06206478654923083,-0.055625445010055605
coactive,-0.01852299348988196,-0.04893718609441896,-0.05383150331678601,-0.0576711868798016,-0.06206478654923083,-0.05562616571005935
coadjusting,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
coadjuvant,-0.01856634525847717,-0.04893872887645555,-0.05383314404034161,-0.05767139556669205,-0.06206478654923083,-0.05562701375818001
coarse,-0.01537848080403475,-7.267902332773321e-4,0.00960734641453132,0.05773245485404303,-0.00906657765041909,-0.003891125568299963
coarse-grained,-0.01843604843866038,-0.04881414922700157,-0.05328432201099239,-0.05767035213223979,-0.06206143647281497,-0.05545756496076218
coarsened,-0.0185618772489005,-0.04893641470340067,-0.05377681253159924,-0.05767035213223979,-0.06206143647281497,-0.055611253960013665
coarsish,-0.01856646601549275,-0.04893872887645555,-0.05383259713248974,-0.05767139556669205,-0.06206478654923083,-0.05562687703121704
coaxing,-0.01847807188008414,-0.04625814508789484,-0.04934932001680445,-0.04648577823838934,-0.04658743350798492,-0.047170169212768384
cob,-0.01752312540083377,-0.03081103994662053,-0.04251297186845846,-0.00842128941968757,-0.01925080995461553,-0.027524486792632072
cobbler,-0.01703285191755652,-0.03470656458898934,-0.05246669477245021,-0.05495846599079774,-0.05816529760117667,-0.05007425573835349
cobby,-0.01855909983754203,-0.04886583242522706,-0.0536116463603352,-0.05685334295611469,-0.06096596148483069,-0.05507419580662691
cobra,-0.0167792621848269,0.00544433791304947,-0.01828495403072029,-0.01509926991419665,-0.039284266921423,-0.02236193826279171
cobwebby,-0.01856574147339924,-0.04860008821942586,-0.05376942927559902,-0.05767097819291115,-0.06205808639639912,-0.055524645521083785
cocainist,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cock,0.15290849611596022,0.8034483463349353,0.7391824208060147,0.8062923309104205,1.720175866685146,0.6254578985418326
cock lorel,-0.01856646601549275,-0.04893872887645555,-0.05383369094819348,-0.05767139556669205,-0.06206478654923083,-0.055627150485142975
cock-a-hoop,-0.01856622450146158,-0.04893795748543726,-0.05339096904210659,-0.05564087212258039,-0.06206411653394766,-0.05500847879601797
cock-a-hoopish,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cockall,-0.01856646601549275,-0.04893872887645555,-0.05383177677071194,-0.05766471758619754,-0.06206277650338131,-0.05562449993418658
cockalorum,-0.018566103744446,-0.0489383431809464,-0.05383232367856381,-0.05767139556669205,-0.06206411653394766,-0.055626544740037476
cockatoo,-0.01817642085515149,-0.04533247586594582,-0.04893913912790369,-0.05372721333712263,-0.05708657299527164,-0.051271350331560946
cockbrain,-0.01856646601549275,-0.04893757178992811,-0.05383287058641568,-0.05767076950602069,-0.06206478654923083,-0.055626499607898824
cockbrained,-0.01856646601549275,-0.04893872887645555,-0.05383232367856381,-0.0576711868798016,-0.06206478654923083,-0.055626756496012945
cockered,-0.01856634525847717,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.0620607664575318,-0.055626213825699704
cockering,-0.01856646601549275,-0.04880952088089183,-0.05363543685189144,-0.05767097819291115,-0.06206411653394766,-0.055545013114910516
cockery,-0.01856634525847717,-0.04893872887645555,-0.05383287058641568,-0.05745644806952504,-0.0620607664575318,-0.055572203497482014
cockhorse,-0.01856646601549275,-0.04893795748543726,-0.05380689246345196,-0.05758374707270163,-0.06206277650338131,-0.05559784338124304
cocking,-0.01842518030725768,-0.03968203665696533,-0.03548520597195879,-0.01989906839462505,-0.00417546608327212,-0.028372872832701714
cockish,-0.01856622450146158,-0.04893795748543726,-0.05383369094819348,-0.05763717091665769,-0.06206277650338131,-0.055617898963417435
cockle,-0.01852468408810016,-0.04651656107902227,-0.05258154542134243,-0.05730828037730312,-0.0613009691264161,-0.05442683900102098
cockney,-0.01846285649612037,-0.04234333567006877,-0.04844692206122277,-0.05088907162695626,-0.05469461843435182,-0.049093486948149904
cockneyfied,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.0576711868798016,-0.06206478654923083,-0.055627166676901846
cockneyish,-0.01856646601549275,-0.0489383431809464,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562712242474717
cocksure,-0.01840465161460814,-0.04672869360905225,-0.04743514253526757,-0.05074299080363888,-0.03251711256139774,-0.04435598487733911
cocktail,-0.01656189955677295,0.08489761279700718,-0.01090169803050663,0.01557770298245444,0.23274193804592924,0.01825292954804551
cocky,0.00353206783665928,0.05751323164768195,0.00523208359958989,-0.00341280404880575,0.48600771508449864,0.01571614475878134
cocotte,-0.01856574147339924,-0.04783563972029963,-0.05296984999616848,-0.05477064778938967,-0.05622225327998129,-0.052949597696459766
cod,-0.01584943316481832,-0.01245193371129827,-0.03162950561629165,-0.01509926991419665,0.04245759762541683,-0.01875753560165122
codding,-0.01856308481905636,-0.04893680039890982,-0.05381564298908184,-0.05761818040962643,-0.06205942642696546,-0.055607512556145884
coddle,-0.01854678262195231,-0.04865022863561476,-0.05335815457099453,-0.05688047225187363,-0.06030934650732329,-0.05479955049145155
coddled,-0.01841431217585499,-0.04866179950088913,-0.05353043054433284,-0.05576191051904336,-0.06089895995651361,-0.054713275130194736
coddling,-0.01855861680947969,-0.04878946471441627,-0.05341557989544063,-0.05730201977058952,-0.06205875641168229,-0.05539145519803218
codependent,-0.01530602659468343,-0.04323043534110325,-0.04937666540939783,-0.05537583977170456,-0.06158237554534784,-0.052391329016888366
codger,-0.01851405747072863,-0.04799763183414071,-0.0524584911546722,-0.05429066794134683,-0.06038304818847207,-0.053782459779657954
codshead,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
coerced,-0.01815468459234609,-0.0284197277899189,-0.00898752054896975,0.02121224902469648,0.1442999206673812,-0.008587420976634565
coercible,-0.01856537920235248,-0.04893872887645555,-0.05383369094819348,-0.05766930869778752,-0.06206478654923083,-0.055626628767916846
coercing,-0.01845307517785794,-0.04689839963307624,-0.05298899177098384,-0.05487499123461638,-0.06095926133199898,-0.05393041099266886
coercionist,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
coercive,0.01270960102115958,0.056741840629391103,0.42744494524143783,-0.05766930869778752,-0.05677166581218136,-0.011247383214854549
cogent,-0.01833582011572439,-0.04628128681844356,-0.05237645497689205,-0.05701611873066835,-0.05961253061282563,-0.053821597784707395
cogged,-0.01856574147339924,-0.04893872887645555,-0.05383177677071194,-0.05767097819291115,-0.06206411653394766,-0.05562640009350657
cogger,-0.01856175649188492,-0.04893872887645555,-0.0538112677262669,-0.05765198768587989,-0.06206478654923083,-0.05561669270945829
cogging,-0.01856622450146158,-0.04893795748543726,-0.05373278644952389,-0.0576711868798016,-0.06206210648809814,-0.05560100932571522
coggly,-0.01856634525847717,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cogitabund,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cogitant,-0.01856646601549275,-0.0489383431809464,-0.05383369094819348,-0.0576711868798016,-0.06206478654923083,-0.055627001889543073
cogitating,-0.01855982437963555,-0.04893757178992811,-0.05380224374671109,-0.05767139556669205,-0.06206143647281497,-0.05561816189403655
cogitative,-0.01855596015513681,-0.0488585042105533,-0.05376970272952496,-0.05767035213223979,-0.06205339628941692,-0.05558798884043374
cognitive,-0.01726229024716902,-0.04716452953438659,-0.04694292546858666,-0.05541757714979524,-0.05740148017836193,-0.0517316280827826
cognizant,-0.0176221461536139,-0.04874973807697429,-0.05340464173840328,-0.05757435616263122,-0.06189996278957081,-0.0554071746918949
cognizing,-0.01840465161460814,-0.04893294344381836,-0.05372759082493115,-0.05767139556669205,-0.06206478654923083,-0.0555991790961681
cognoscitive,-0.01856344709010311,-0.04893872887645555,-0.05382548733041546,-0.05767139556669205,-0.06206478654923083,-0.05562509958069847
coherent,-0.01506451256351237,-0.03474513413990388,-0.03573131450529925,-0.04969955635137184,-0.04692244114957033,-0.041774611536536325
cohibiting,-0.018566103744446,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cohibitive,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
coistrel,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
cold,0.01910972284719268,0.05944170919340908,0.14059177693684038,0.04458518075547827,0.16641042501201822,0.0659320974332301
cold-blooded,-0.01169539182867608,-0.0395663280042217,-0.02129294721599252,-0.05280899101912763,-0.06046345002245257,-0.0435329290654486
cold-hearted,-0.00938893283099245,-0.02294285156005385,-0.0290043479273268,-0.03943216134106412,-0.05389060009454684,-0.0363174902307479
cold-shouldering,-0.01856586223041483,-0.04893795748543726,-0.05383314404034161,-0.05767139556669205,-0.06206478654923083,-0.05562682091042544
coldish,-0.01854907700524844,-0.04893718609441896,-0.05370680832656017,-0.05761150242913192,-0.06205875641168229,-0.05557856331544833
colin,-0.01739512296431311,0.00313016485817692,0.07168138760151285,0.10280882319197934,0.5262086320747478,0.040056313171839004
collapsing,-0.01810517421595603,-0.04768136151664146,-0.05177212180057826,-0.0550419407469791,-0.06050365093944282,-0.05374976875091041
collar-proud,-0.01856622450146158,-0.0489383431809464,-0.05381618989693371,-0.05767076950602069,-0.06206009644224863,-0.055621349756537354
collared,-0.01808223038299478,-0.01249050326221281,0.00386481396992069,-0.01885563394235801,0.00895683346687591,-0.011390888404411229
collauding,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
colleaguing,-0.01856646601549275,-0.04893872887645555,-0.05383369094819348,-0.05767139556669205,-0.06206478654923083,-0.055627150485142975
collected,1.5087140026443e-4,0.02897176397092045,-0.02826602232730543,-0.00967341076240802,0.0230271544134631,-0.00369035181899648
collectivist,-0.01839257591304959,-0.0482174782743536,-0.05294250460357509,-0.05767076950602069,-0.06206143647281497,-0.055223047214191086
collector,-0.0063700074413542,0.02897176397092045,0.04570326463779811,-0.02699442267004095,-0.0345271584109102,-0.009729956137846225
collegiate,-0.0182814794587109,-0.03601792932008378,-0.04937666540939783,-0.03555058517863072,-0.04343836167708208,-0.041095885396298604
colloguing,-0.01856646601549275,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
colloquialist,-0.01856634525847717,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
colluding,-0.01854497126671853,-0.04892638662016289,-0.05378556305722912,-0.05765198768587989,-0.06205875641168229,-0.05560567344373855
colorer,-0.0185351899484561,-0.04893525761687323,-0.05354410324062954,-0.057481281809489,-0.0620607664575318,-0.05550535228113089
colorful,-0.01856646601549275,0.02550050438861161,-0.01390969121577886,0.02789022951920556,0.0230271544134631,0.0040128753927007755
coloring,-0.01019800483541551,0.04787084391904631,0.02437385841495864,0.00702154047386468,-0.04812846865927781,-0.0067327686514675
colorless,-0.01690001920041244,-0.04091626228623069,-0.04486467563148948,-0.05605615903458267,-0.05546513600999827,-0.049325558240575273
colory,-0.01856586223041483,-0.04888974554679408,-0.05381646335085965,-0.0575332448452119,-0.0620607664575318,-0.05557505505009935
colossal,-0.01781656494870661,-0.032430961085031323,-0.01035479017863895,-0.02553361443686709,-0.02481193680493332,-0.025148269318884586
colossus,-0.01833582011572439,-0.04384754815573592,-0.04513812955742332,-0.04327200012540684,-0.04920049311235112,-0.0453645427377293
colt,-0.01764629755673101,-0.02625983293870451,-0.0245743943271986,0.02329911792923057,0.09002868273054493,-0.011295351723350888
coltish,-0.01844329385959551,-0.04859160291822466,-0.05378966486611813,-0.05733958341087113,-0.0613009691264161,-0.0552554550804075
colubrine,-0.01856634525847717,-0.04893757178992811,-0.05383369094819348,-0.0576711868798016,-0.06206478654923083,-0.0556268090417885
columbine,-0.01827181889746406,-0.04554846535106725,-0.04965011933533167,-0.05224553641490342,-0.05335458786801019,-0.050199677242328135
comatose,-0.01587358456793543,-0.03057962264113328,-0.04439980395740195,-0.04475367704762605,-0.04678843809293617,-0.04163038543477436
combatant,-0.01817400571483978,-0.04837947038819468,-0.05022437257979273,-0.0552923650155232,-0.05841990340878158,-0.05307902784807304
combating,-0.01853905417295484,-0.04855419045383755,-0.05246122569393154,-0.05701403186176382,-0.06172307875481371,-0.054938131691086654
combative,-0.00419638116081465,-0.03759928090758003,-0.04229420872771139,-0.05767139556669205,-0.06065775445457211,-0.04955565991413889
combustible,-0.01833702768588024,-0.0468096896659728,-0.04442714934999534,-0.05558870039996703,-0.05864770860505965,-0.051368312005248704
come-at-able,-0.018547748678077,-0.0489383431809464,-0.05383122986286007,-0.05767056081913024,-0.06206277650338131,-0.05562572759157951
come-outer,-0.01856646601549275,-0.0489171299279434,-0.05383341749426754,-0.05763863172489087,-0.06206478654923083,-0.05561349142408316
comedian,-0.015776978955467,-0.01661744521006887,-0.02156640114192636,-0.03429846383591026,-0.02213187567225005,-0.023653546465038883
comely,-0.0119731329645228,0.0162438121691214,-0.02238676291972788,0.03373346245190101,-0.05415860620781517,-0.01806867248073611
comfortable,0.03686100413826564,-0.00535513634302244,0.01288879352573739,-0.00654310740560689,0.2454722284261748,0.009462888478843424
comfortative,-0.01856646601549275,-0.04893872887645555,-0.05383341749426754,-0.05767139556669205,-0.06206478654923083,-0.055627082121661495
comforter,-0.01687586779729533,-0.04775078670828763,-0.05222878985688777,-0.04350155570490559,-0.0414953173558867,-0.04624411240649192
comfortful,-0.01856634525847717,-0.04893872887645555,-0.05383396440211941,-0.05767139556669205,-0.06206478654923083,-0.05562721884862446
comfortless,-0.01850439690948179,-0.04858350331253261,-0.05342651805247799,-0.05767035213223979,-0.06205942642696546,-0.055434949981053964
comic,0.01113975981854768,0.13349524694933082,0.07441592686085124,0.1207558957709725,0.2561924729569079,0.08495170734992556
comical,-0.01471431721831434,-0.04893872887645555,-0.01992567758632333,-0.04285462634450002,-0.06206478654923083,-0.04344595483912743
coming,0.0195927509095348,0.08451191728786175,0.13621651412189895,0.06336700089628507,0.8692564570582066,0.07592204580389514
